"ANIO","CVE_ENT","CVE_MES","DELITOS","POB","INDICADOR"
2018,13,12,1,3014258,0.0331756604776366
2018,13,10,2,3014258,0.0663513209552732
2018,14,12,1,8238991,0.0121374085734527
2018,14,10,3,8238991,0.0364122257203582
2018,14,4,0,8238991,0
2018,14,7,1,8238991,0.0121374085734527
2018,14,3,1,8238991,0.0121374085734527
2018,14,0,16,8238991,0.194198537175244
2018,14,8,0,8238991,0
2018,14,2,1,8238991,0.0121374085734527
2018,14,11,3,8238991,0.0364122257203582
2018,14,9,3,8238991,0.0364122257203582
2018,14,5,1,8238991,0.0121374085734527
2018,14,6,2,8238991,0.0242748171469055
2018,14,1,0,8238991,0
2018,15,3,15,17056666,0.0879421570428828
2018,15,10,13,17056666,0.0762165361038318
2018,15,4,10,17056666,0.0586281046952552
2018,15,8,11,17056666,0.0644909151647807
2018,15,7,15,17056666,0.0879421570428828
2018,15,12,30,17056666,0.175884314085766
2018,15,2,15,17056666,0.0879421570428828
2018,15,6,13,17056666,0.0762165361038318
2018,15,11,17,17056666,0.0996677779819339
2018,15,5,12,17056666,0.0703537256343063
2018,15,1,14,17056666,0.0820793465733573
2018,15,9,9,17056666,0.0527652942257297
2018,15,0,174,17056666,1.02012902169744
2018,16,12,2,4757482,0.0420390450242376
2018,16,11,2,4757482,0.0420390450242376
2018,16,4,4,4757482,0.0840780900484752
2018,16,10,4,4757482,0.0840780900484752
2018,16,2,4,4757482,0.0840780900484752
2018,16,9,2,4757482,0.0420390450242376
2018,16,3,2,4757482,0.0420390450242376
2018,16,0,34,4757482,0.714663765412039
2018,16,8,3,4757482,0.0630585675363564
2018,16,7,4,4757482,0.0840780900484752
2018,16,5,4,4757482,0.0840780900484752
2018,16,1,1,4757482,0.0210195225121188
2018,16,6,2,4757482,0.0420390450242376
2018,17,2,2,2000527,0.0999736569413959
2018,17,8,2,2000527,0.0999736569413959
2018,17,12,8,2000527,0.399894627765584
2018,17,10,5,2000527,0.24993414235349
2018,17,5,3,2000527,0.149960485412094
2018,17,7,3,2000527,0.149960485412094
2018,17,3,2,2000527,0.0999736569413959
2018,17,0,46,2000527,2.29939410965211
2018,17,11,8,2000527,0.399894627765584
2018,17,4,3,2000527,0.149960485412094
2018,17,6,5,2000527,0.24993414235349
2018,17,9,5,2000527,0.24993414235349
2018,17,1,0,2000527,0
2018,18,3,1,1252363,0.079849053349548
2018,18,8,1,1252363,0.079849053349548
2018,18,10,1,1252363,0.079849053349548
2018,18,12,0,1252363,0
2018,18,11,0,1252363,0
2018,18,5,2,1252363,0.159698106699096
2018,18,2,0,1252363,0
2018,18,7,2,1252363,0.159698106699096
2018,18,1,0,1252363,0
2018,18,9,1,1252363,0.079849053349548
2018,18,4,1,1252363,0.079849053349548
2018,18,6,0,1252363,0
2018,18,0,9,1252363,0.718641480145932
2018,19,11,3,5454848,0.0549969495025343
2018,19,10,3,5454848,0.0549969495025343
2018,19,9,3,5454848,0.0549969495025343
2018,19,3,4,5454848,0.073329266003379
2018,19,12,2,5454848,0.0366646330016895
2018,19,8,2,5454848,0.0366646330016895
2018,19,4,2,5454848,0.0366646330016895
2018,19,5,1,5454848,0.0183323165008448
2018,19,1,2,5454848,0.0366646330016895
2018,19,0,28,5454848,0.513304862023653
2018,19,2,3,5454848,0.0549969495025343
2018,19,7,1,5454848,0.0183323165008448
2018,19,6,2,5454848,0.0366646330016895
2018,2,0,15,3521242,0.425986058328283
2018,2,4,4,3521242,0.113596282220875
2018,2,3,2,3521242,0.0567981411104377
2018,2,10,0,3521242,0
2018,2,11,1,3521242,0.0283990705552189
2018,2,5,2,3521242,0.0567981411104377
2018,2,7,1,3521242,0.0283990705552189
2018,2,12,0,3521242,0
2018,2,8,1,3521242,0.0283990705552189
2018,2,9,0,3521242,0
2018,2,2,1,3521242,0.0283990705552189
2018,2,6,1,3521242,0.0283990705552189
2018,2,1,2,3521242,0.0567981411104377
2018,20,0,27,4096998,0.659019115947823
2018,20,1,1,4096998,0.0244081154054749
2018,20,4,1,4096998,0.0244081154054749
2018,20,11,3,4096998,0.0732243462164248
2018,20,8,1,4096998,0.0244081154054749
2018,20,12,2,4096998,0.0488162308109499
2018,20,3,5,4096998,0.122040577027375
2018,20,5,1,4096998,0.0244081154054749
2018,20,6,2,4096998,0.0488162308109499
2018,20,9,3,4096998,0.0732243462164248
2018,20,10,1,4096998,0.0244081154054749
2018,20,7,2,4096998,0.0488162308109499
2018,20,2,5,4096998,0.122040577027375
2018,21,4,3,6478819,0.0463047354772529
2018,21,1,4,6478819,0.0617396473030038
2018,21,9,6,6478819,0.0926094709545058
2018,21,3,2,6478819,0.0308698236515019
2018,21,2,6,6478819,0.0926094709545058
2018,21,6,3,6478819,0.0463047354772529
2018,21,5,5,6478819,0.0771745591287548
2018,21,10,4,6478819,0.0617396473030038
2018,21,12,3,6478819,0.0463047354772529
